code,year,d_nutritional_deficiencies,d_proteinenergy_malnutrition,d_maternal_disorders
NPL,2003,2884,2509,2275
NPL,2004,2684,2323,2237
NPL,2005,2671,2314,2199
NPL,2006,2527,2179,2202
NPL,2007,2434,2095,2257
NPL,2008,2217,1891,2241
NPL,2009,2054,1738,2246
NPL,2010,1894,1583,2292
NPL,2011,1749,1440,2329
NPL,2012,1639,1331,2231
NPL,2013,1605,1294,2156
NPL,2014,1525,1216,2073
NPL,2015,1473,1162,2029
NPL,2016,1424,1112,1954
NPL,2017,1389,1074,1872
NPL,2018,1326,1014,1783
NPL,2019,1300,988,1714
NLD,1990,117,76,21
NLD,1991,124,84,19
NLD,1992,132,95,22
NLD,1993,146,108,22
NLD,1994,152,115,20
NLD,1995,157,121,20
NLD,1996,172,137,25
NLD,1997,184,147,21
NLD,1998,198,163,26
NLD,1999,220,184,23
NLD,2000,229,193,23
NLD,2001,231,193,19
NLD,2002,245,202,23
NLD,2003,248,204,13
NLD,2004,243,198,14
NLD,2005,244,192,16
NLD,2006,244,187,16
NLD,2007,244,184,11
NLD,2008,241,181,10
NLD,2009,237,174,10
NLD,2010,233,169,6
NLD,2011,227,160,6
NLD,2012,218,147,7
NLD,2013,207,131,7
NLD,2014,194,115,6
NLD,2015,188,105,6
NLD,2016,187,100,7
NLD,2017,198,112,7
NLD,2018,204,119,7
NLD,2019,210,126,7
NZL,1990,12,7,6
NZL,1991,12,7,8
NZL,1992,12,7,6
NZL,1993,12,8,10
NZL,1994,11,7,7
NZL,1995,12,8,7
NZL,1996,12,8,6
NZL,1997,12,8,4
NZL,1998,11,7,6
NZL,1999,11,7,6
NZL,2000,9,6,6
NZL,2001,9,6,4
NZL,2002,10,6,7
NZL,2003,10,6,6
NZL,2004,9,6,5
NZL,2005,10,7,6
NZL,2006,10,7,8
NZL,2007,11,8,11
NZL,2008,11,8,7
NZL,2009,12,9,10
NZL,2010,12,10,7
NZL,2011,13,10,7
NZL,2012,13,10,7
NZL,2013,13,10,7
NZL,2014,14,11,5
NZL,2015,14,11,6
NZL,2016,14,11,6
NZL,2017,15,12,6
NZL,2018,15,12,6
NZL,2019,15,12,6
NIC,1990,518,517,121
NIC,1991,491,490,133
NIC,1992,468,467,131
NIC,1993,455,454,139
NIC,1994,446,445,127
NIC,1995,445,443,116
NIC,1996,443,441,119
NIC,1997,427,425,110
NIC,1998,408,407,108
NIC,1999,385,384,98
NIC,2000,360,358,94
NIC,2001,346,344,97
NIC,2002,325,323,96
NIC,2003,303,302,89
NIC,2004,284,282,90
NIC,2005,266,264,90
NIC,2006,242,240,76
NIC,2007,224,223,80
NIC,2008,212,210,79
NIC,2009,207,205,78
NIC,2010,201,199,71
NIC,2011,189,187,72
NIC,2012,177,175,70
NIC,2013,168,166,68
NIC,2014,161,159,69
NIC,2015,153,152,61
NIC,2016,155,153,63
NIC,2017,152,150,58
NIC,2018,149,147,54
NIC,2019,145,143,53
NER,1990,5311,5201,1661
NER,1991,5330,5221,1694
NER,1992,5449,5339,1799
NER,1993,5543,5431,1919
NER,1994,5478,5368,1971
NER,1995,5504,5392,2055
NER,1996,5320,5211,2050
NER,1997,5340,5229,2127
NER,1998,5305,5193,2205
NER,1999,5358,5244,2294
NER,2000,5362,5247,2356
NER,2001,5200,5087,2478
NER,2002,4890,4782,2534
NER,2003,4631,4526,2636
NER,2004,4102,4006,2640
NER,2005,4225,4125,2712
NER,2006,3873,3778,2716
NER,2007,3610,3518,2761
NER,2008,3175,3089,2725
NER,2009,3049,2964,2811
NER,2010,2850,2768,2886
NER,2011,2875,2792,2987
NER,2012,2828,2746,3024
NER,2013,2885,2800,3081
NER,2014,2913,2826,3159
NER,2015,2884,2797,3209
NER,2016,2882,2795,3308
NER,2017,2797,2711,3394
NER,2018,2564,2483,3464
NER,2019,2449,2371,3504
NGA,1990,10236,9769,11879
NGA,1991,10517,10039,12398
NGA,1992,10624,10141,12918
NGA,1993,10693,10210,13396
NGA,1994,11053,10552,13962
NGA,1995,11401,10874,14061
NGA,1996,11568,11029,14618
NGA,1997,11913,11351,15300
NGA,1998,12155,11574,16126
NGA,1999,12206,11614,16891
NGA,2000,11924,11334,17263
NGA,2001,11977,11373,17960
NGA,2002,11629,11038,18725
NGA,2003,11390,10806,19295
NGA,2004,10589,10018,19914
NGA,2005,9651,9105,20274
NGA,2006,9620,9063,20344
NGA,2007,9382,8823,20349
NGA,2008,8850,8301,19930
NGA,2009,8663,8110,20001
NGA,2010,8385,7832,19991
NGA,2011,7995,7449,20254
NGA,2012,7943,7389,20112
NGA,2013,7542,6984,19685
NGA,2014,7149,6593,19240
NGA,2015,7025,6467,18644
NGA,2016,6884,6317,18441
NGA,2017,6490,5934,18156
NGA,2018,5908,5385,17789
NGA,2019,5496,4996,17650
NIU,1990,0,0,0
NIU,1991,0,0,0
NIU,1992,0,0,0
NIU,1993,0,0,0
NIU,1994,0,0,0
NIU,1995,0,0,0
NIU,1996,0,0,0
NIU,1997,0,0,0
NIU,1998,0,0,0
NIU,1999,0,0,0
NIU,2000,0,0,0
NIU,2001,0,0,0
NIU,2002,0,0,0
NIU,2003,0,0,0
NIU,2004,0,0,0
NIU,2005,0,0,0
NIU,2006,0,0,0
NIU,2007,0,0,0
NIU,2008,0,0,0
NIU,2009,0,0,0
NIU,2010,0,0,0
NIU,2011,0,0,0
NIU,2012,0,0,0
NIU,2013,0,0,0
NIU,2014,0,0,0
NIU,2015,0,0,0
NIU,2016,0,0,0
NIU,2017,0,0,0
NIU,2018,0,0,0
NIU,2019,0,0,0
WB,1990,3012,2580,557
WB,1991,3082,2649,545
WB,1992,3181,2744,536
WB,1993,3393,2930,535
WB,1994,3570,3092,549
WB,1995,3798,3303,515
WB,1996,4019,3508,534
WB,1997,4268,3740,563
WB,1998,4563,4014,530
WB,1999,4926,4362,591
WB,2000,5079,4514,635
WB,2001,5065,4517,672
WB,2002,5044,4511,656
WB,2003,4912,4400,820
WB,2004,4733,4256,946
WB,2005,4712,4246,1040
WB,2006,4589,4139,1074
WB,2007,4566,4133,1090
WB,2008,4603,4177,1135
WB,2009,4591,4187,1111
WB,2010,4675,4286,1018
WB,2011,4837,4445,1073
WB,2012,4996,4605,1116
WB,2013,5226,4842,1198
WB,2014,5551,5159,1215
WB,2015,5954,5552,1230
WB,2016,6259,5848,1280
WB,2017,6133,5725,1128
WB,2018,6274,5855,1073
WB,2019,6445,6012,1015
PRK,1990,1844,1734,1003
PRK,1991,1638,1538,976
PRK,1992,1462,1370,946
PRK,1993,1324,1238,920
PRK,1994,1202,1121,890
PRK,1995,98704,98560,895
PRK,1996,74209,74076,826
PRK,1997,74133,74006,795
PRK,1998,74063,73943,761
PRK,1999,73994,73879,728
PRK,2000,73931,73821,720
PRK,2001,73869,73762,675
PRK,2002,73812,73709,629
PRK,2003,565,496,568
PRK,2004,531,462,531
PRK,2005,505,435,494
PRK,2006,487,416,461
PRK,2007,471,400,426
PRK,2008,473,400,395
PRK,2009,461,389,365
PRK,2010,452,380,337
PRK,2011,446,374,312
PRK,2012,441,368,288
PRK,2013,435,362,266
PRK,2014,432,358,247
PRK,2015,429,355,230
PRK,2016,430,355,215
PRK,2017,433,358,201
PRK,2018,437,360,189
PRK,2019,443,364,182
MKD,1990,2,2,6
MKD,1991,2,1,6
MKD,1992,2,1,5
MKD,1993,2,1,5
MKD,1994,2,1,5
MKD,1995,2,1,5
MKD,1996,2,1,4
MKD,1997,1,1,4
MKD,1998,1,1,4
MKD,1999,1,1,4
MKD,2000,1,1,4
MKD,2001,1,1,3
MKD,2002,1,1,3
MKD,2003,1,0,3
MKD,2004,1,0,3
MKD,2005,1,0,2
MKD,2006,1,0,2
MKD,2007,1,0,2
MKD,2008,1,0,2
MKD,2009,1,0,2
MKD,2010,1,0,2
MKD,2011,1,0,2
MKD,2012,1,0,2
MKD,2013,1,0,2
MKD,2014,1,0,2
MKD,2015,1,0,2
MKD,2016,1,0,2
MKD,2017,1,0,2
MKD,2018,1,0,1
MKD,2019,1,0,1
NOR,1990,5,2,2
NOR,1991,5,2,2
NOR,1992,4,2,2
NOR,1993,4,2,2
NOR,1994,4,2,2
NOR,1995,4,2,2
NOR,1996,4,2,2
NOR,1997,4,2,2
NOR,1998,4,2,2
NOR,1999,4,2,2
NOR,2000,4,2,2
NOR,2001,4,2,2
NOR,2002,4,3,2
NOR,2003,4,3,2
NOR,2004,4,3,2
NOR,2005,4,3,2
NOR,2006,4,3,2
NOR,2007,4,3,2
NOR,2008,4,3,2
NOR,2009,4,3,2
NOR,2010,4,3,2
NOR,2011,4,3,2
NOR,2012,5,3,2
NOR,2013,5,3,2
NOR,2014,4,3,2
NOR,2015,5,3,1
NOR,2016,5,3,2
NOR,2017,5,4,2
NOR,2018,5,4,2
NOR,2019,5,4,2
MNP,1990,1,1,1
MNP,1991,1,1,1
MNP,1992,1,1,1
MNP,1993,1,1,1
MNP,1994,1,1,1
MNP,1995,1,1,1
MNP,1996,1,1,1
MNP,1997,1,1,1
MNP,1998,1,1,1
MNP,1999,1,1,1
MNP,2000,1,1,1
MNP,2001,1,1,1
MNP,2002,1,1,1
MNP,2003,1,1,1
MNP,2004,1,1,1
MNP,2005,1,1,1
MNP,2006,1,1,1
MNP,2007,1,1,1
MNP,2008,1,1,1
MNP,2009,1,1,1
MNP,2010,1,1,1
MNP,2011,1,1,1
MNP,2012,1,1,1
MNP,2013,1,1,1
MNP,2014,1,1,1
MNP,2015,1,1,1
MNP,2016,1,1,1
MNP,2017,1,1,1
MNP,2018,1,1,0
MNP,2019,1,1,0
NOR,1990,18,8,4
NOR,1991,17,8,5
NOR,1992,17,8,5
NOR,1993,17,7,3
NOR,1994,16,7,1
NOR,1995,16,8,3
NOR,1996,17,8,2
NOR,1997,17,9,2
NOR,1998,17,10,4
NOR,1999,17,10,4
NOR,2000,19,12,3
NOR,2001,21,14,3
NOR,2002,23,16,3
NOR,2003,24,19,5
NOR,2004,27,21,1
NOR,2005,31,26,3
NOR,2006,35,29,4
NOR,2007,38,33,4
NOR,2008,42,37,3
NOR,2009,47,41,2
NOR,2010,54,48,3
NOR,2011,69,62,2
NOR,2012,81,75,2
NOR,2013,90,83,2
NOR,2014,97,89,2
NOR,2015,104,97,1
NOR,2016,111,102,1
NOR,2017,114,105,1
NOR,2018,105,97,1
NOR,2019,101,93,1
OEC,1990,22721,18522,5077
OEC,1991,22565,18490,4888
OEC,1992,22462,18457,4734
OEC,1993,22602,18576,4544
OEC,1994,22605,18632,4523
OEC,1995,22985,19046,4445
OEC,1996,23007,19237,4213
OEC,1997,22949,19325,4124
OEC,1998,22966,19457,4107
OEC,1999,22851,19470,4126
OEC,2000,22364,19174,3821
OEC,2001,21991,18880,3591
OEC,2002,21922,18840,3524
OEC,2003,21794,18749,3481
OEC,2004,21046,18152,3405
OEC,2005,21011,18140,3416
OEC,2006,20634,17875,3313
OEC,2007,20696,17984,3225
OEC,2008,21099,18336,3257
OEC,2009,21429,18648,3335
OEC,2010,21696,18905,3031
OEC,2011,21964,19135,2973
OEC,2012,22447,19548,3009
OEC,2013,23120,20122,3084
OEC,2014,23530,20475,3093
OEC,2015,24321,21157,3047
OEC,2016,24814,21603,3050
OEC,2017,25067,21820,2900
OEC,2018,25732,22433,2822
OEC,2019,26438,23073,2700
OMN,1990,93,13,39
OMN,1991,86,11,35
OMN,1992,78,9,35
OMN,1993,74,8,34
OMN,1994,70,7,36
OMN,1995,68,6,35
OMN,1996,64,5,34
OMN,1997,60,4,32
OMN,1998,59,4,31
OMN,1999,55,4,29
OMN,2000,53,3,27
OMN,2001,50,3,26
OMN,2002,48,2,25
OMN,2003,47,2,24
OMN,2004,43,2,23
OMN,2005,43,2,22
OMN,2006,44,2,22
OMN,2007,43,2,19
OMN,2008,42,2,18
OMN,2009,40,2,19
OMN,2010,40,2,20
OMN,2011,41,2,19
OMN,2012,42,2,19
OMN,2013,42,2,18
OMN,2014,41,2,17
OMN,2015,43,2,17
OMN,2016,44,2,17
OMN,2017,42,2,16
OMN,2018,39,2,15
OMN,2019,38,2,14
PAK,1990,16829,12802,12068
PAK,1991,16773,12531,12681
PAK,1992,16190,11899,13493
PAK,1993,16234,11672,14185
PAK,1994,15627,11104,15036
PAK,1995,16328,11370,15928
PAK,1996,16083,11032,16287
PAK,1997,15676,10621,16627
PAK,1998,15343,10300,16723
PAK,1999,15139,10070,16938
PAK,2000,14959,9802,17407
PAK,2001,14512,9348,17881
PAK,2002,14388,9196,18272
PAK,2003,13388,8495,18531
PAK,2004,13490,8419,18600
PAK,2005,13039,8051,18476
PAK,2006,12803,7928,18460
PAK,2007,12407,7602,18097
PAK,2008,13845,8699,18159
PAK,2009,14369,9201,18007
PAK,2010,14289,9141,17901
PAK,2011,14575,9225,17702
PAK,2012,15033,9514,17444
PAK,2013,15264,9642,17593
PAK,2014,16120,10090,17559
PAK,2015,16320,10121,17280
PAK,2016,16908,10410,17144
PAK,2017,16934,10230,16851
PAK,2018,15434,9052,16328
PAK,2019,14631,8452,16162
PLW,1990,0,0,0
PLW,1991,0,0,0
PLW,1992,0,0,0
PLW,1993,0,0,0
PLW,1994,0,0,0
PLW,1995,0,0,1
PLW,1996,0,0,0
PLW,1997,0,0,0
PLW,1998,0,0,0
PLW,1999,0,0,0
PLW,2000,0,0,0
PLW,2001,0,0,0
PLW,2002,0,0,0
PLW,2003,0,0,0
PLW,2004,0,0,0
PLW,2005,0,0,0
PLW,2006,0,0,0
PLW,2007,0,0,0
PLW,2008,0,0,0
PLW,2009,0,0,0
PLW,2010,0,0,0
PLW,2011,0,0,0
PLW,2012,0,0,0
PLW,2013,0,0,0
PLW,2014,0,0,0
PLW,2015,0,0,0
PLW,2016,0,0,0
PLW,2017,0,0,0
PLW,2018,0,0,0
PLW,2019,0,0,0
PSE,1990,20,19,34
PSE,1991,19,18,33
PSE,1992,18,17,32
PSE,1993,17,16,31
PSE,1994,16,15,30
PSE,1995,16,15,29
PSE,1996,15,13,28
PSE,1997,14,12,27
PSE,1998,14,12,27
PSE,1999,14,12,26
PSE,2000,13,11,27
PSE,2001,13,12,27
PSE,2002,13,12,28
PSE,2003,13,12,29
PSE,2004,13,12,31
PSE,2005,14,12,33
PSE,2006,14,13,35
PSE,2007,14,13,37
PSE,2008,14,13,38
PSE,2009,14,13,37
PSE,2010,13,12,34
PSE,2011,13,12,31
PSE,2012,13,12,30
PSE,2013,12,11,28
PSE,2014,12,11,24
PSE,2015,12,11,22
PSE,2016,12,11,22
PSE,2017,12,11,22
PSE,2018,12,11,21
PSE,2019,12,11,20
PAN,1990,115,106,36
PAN,1991,121,112,34
PAN,1992,130,120,35
PAN,1993,142,130,34
PAN,1994,152,140,33
PAN,1995,164,151,36
PAN,1996,170,157,38
PAN,1997,190,174,36
PAN,1998,202,185,40
PAN,1999,214,199,39
PAN,2000,217,203,38
PAN,2001,212,197,42
PAN,2002,200,184,42
PAN,2003,186,171,43
PAN,2004,174,161,36
PAN,2005,166,154,49
PAN,2006,157,147,48
PAN,2007,144,135,50
PAN,2008,136,127,50
PAN,2009,129,120,41
PAN,2010,123,115,50
PAN,2011,121,113,62
PAN,2012,124,116,59
PAN,2013,126,119,56
PAN,2014,124,117,56
PAN,2015,124,118,53
PAN,2016,124,119,51
PAN,2017,125,119,53
PAN,2018,125,119,54
PAN,2019,126,119,53
PNG,1990,169,166,472
PNG,1991,171,169,493
PNG,1992,174,171,508
PNG,1993,174,172,511
PNG,1994,174,172,516
PNG,1995,176,174,527
PNG,1996,179,177,547
PNG,1997,197,194,563
PNG,1998,237,235,591
PNG,1999,198,195,618
PNG,2000,201,199,621
PNG,2001,204,202,633
PNG,2002,207,204,656
PNG,2003,208,205,670
PNG,2004,214,210,688
PNG,2005,225,222,711
PNG,2006,233,230,723
PNG,2007,237,234,745
PNG,2008,239,236,750
PNG,2009,238,234,752
PNG,2010,240,236,766
PNG,2011,236,232,762
PNG,2012,233,230,734
PNG,2013,230,226,728
PNG,2014,223,220,737
PNG,2015,239,235,760
PNG,2016,210,207,749
PNG,2017,207,203,754
PNG,2018,206,202,767
PNG,2019,205,202,770
PRY,1990,128,126,162
PRY,1991,122,120,148
PRY,1992,124,122,152
PRY,1993,122,120,153
PRY,1994,119,117,146
PRY,1995,124,121,148
PRY,1996,133,131,150
PRY,1997,139,136,146
PRY,1998,152,149,146
PRY,1999,165,162,150
PRY,2000,185,181,160
PRY,2001,201,197,163
PRY,2002,218,214,168
PRY,2003,235,231,175
PRY,2004,255,251,187
PRY,2005,259,256,170
PRY,2006,265,261,160
PRY,2007,262,258,148
PRY,2008,267,263,149
PRY,2009,269,265,143
PRY,2010,278,274,131
PRY,2011,289,284,122
PRY,2012,307,301,116
PRY,2013,325,319,114
PRY,2014,322,317,104
PRY,2015,314,309,102
PRY,2016,318,312,113
PRY,2017,315,309,112
PRY,2018,309,303,112
PRY,2019,304,298,114
PER,1990,3354,3168,1550
PER,1991,3246,3070,1458
PER,1992,3305,3117,1594
PER,1993,3172,2984,1603
PER,1994,3047,2861,1705
PER,1995,3022,2834,1694
PER,1996,2918,2736,1505
PER,1997,2801,2620,1471
PER,1998,2688,2510,1376
PER,1999,2573,2401,1223
PER,2000,2391,2220,1208
PER,2001,2139,1975,1053
PER,2002,2054,1890,1014
PER,2003,2013,1845,1002
PER,2004,1866,1707,887
PER,2005,1756,1605,863
PER,2006,1596,1458,796
PER,2007,1463,1336,670
PER,2008,1371,1249,681
PER,2009,1423,1286,783
PER,2010,1416,1277,781
PER,2011,1331,1197,765
PER,2012,1293,1164,726
PER,2013,1257,1132,679
PER,2014,1215,1096,634
PER,2015,1186,1069,510
PER,2016,1179,1061,510
PER,2017,1221,1100,501
PER,2018,1259,1134,492
PER,2019,1300,1171,486
PHL,1990,5524,5098,2202
PHL,1991,5231,4822,2106
PHL,1992,5038,4628,2099
PHL,1993,4891,4478,2087
PHL,1994,4726,4305,2038
PHL,1995,4612,4182,1995
PHL,1996,4510,4070,1977
PHL,1997,4361,3923,1941
PHL,1998,4228,3791,1961
PHL,1999,4279,3852,1920
PHL,2000,4230,3796,1988
PHL,2001,4216,3767,2037
PHL,2002,4137,3677,2036
PHL,2003,3958,3503,2019
PHL,2004,3674,3223,2051
PHL,2005,3855,3381,2066
PHL,2006,3845,3358,2040
PHL,2007,3764,3273,2019
PHL,2008,3811,3300,2043
PHL,2009,3790,3265,2048
PHL,2010,3715,3176,2023
PHL,2011,3734,3172,1986
PHL,2012,3871,3270,1970
PHL,2013,3912,3285,1973
PHL,2014,3938,3294,1950
PHL,2015,3994,3340,1976
PHL,2016,3886,3252,1953
PHL,2017,3800,3178,1946
PHL,2018,3681,3072,1898
PHL,2019,3611,3011,1859
POL,1990,45,30,102
POL,1991,51,34,96
POL,1992,55,38,83
POL,1993,58,40,82
POL,1994,63,44,80
POL,1995,68,48,64
POL,1996,73,52,42
POL,1997,82,56,44
POL,1998,93,62,37
POL,1999,112,72,31
POL,2000,112,70,36
POL,2001,112,70,23
POL,2002,111,71,25
POL,2003,106,68,20
POL,2004,108,72,22
POL,2005,107,72,17
POL,2006,106,74,18
POL,2007,108,76,18
POL,2008,109,79,23
POL,2009,111,82,17
POL,2010,107,81,16
POL,2011,109,84,15
POL,2012,115,90,12
POL,2013,119,95,13
POL,2014,118,97,14
POL,2015,120,99,12
POL,2016,130,107,14
POL,2017,126,103,15
POL,2018,125,102,14
POL,2019,125,101,14
PRT,1990,120,97,16
PRT,1991,121,98,17
PRT,1992,113,91,14
PRT,1993,114,91,12
PRT,1994,111,89,13
PRT,1995,114,91,12
PRT,1996,112,90,10
PRT,1997,114,93,12
PRT,1998,117,97,14
PRT,1999,118,99,10
PRT,2000,116,98,7
PRT,2001,108,92,9
PRT,2002,121,102,11
PRT,2003,126,106,10
PRT,2004,118,100,9
PRT,2005,113,95,3
PRT,2006,117,96,3
PRT,2007,124,97,7
PRT,2008,125,96,7
PRT,2009,128,96,8
PRT,2010,132,97,9
PRT,2011,133,98,7
PRT,2012,137,101,6
PRT,2013,142,105,6
PRT,2014,144,106,7
PRT,2015,150,111,6
PRT,2016,157,117,6
PRT,2017,160,120,5
PRT,2018,162,123,5
PRT,2019,165,126,5
PRI,1990,50,41,18
PRI,1991,54,44,18
PRI,1992,59,48,19
PRI,1993,64,52,16
PRI,1994,68,55,15
PRI,1995,72,59,15
PRI,1996,75,61,15
PRI,1997,73,61,18
PRI,1998,81,69,14
PRI,1999,82,73,13
PRI,2000,85,77,15
PRI,2001,87,79,9
PRI,2002,86,79,8
PRI,2003,86,79,11
PRI,2004,90,83,11
PRI,2005,92,84,7
PRI,2006,87,80,7
PRI,2007,90,83,11
PRI,2008,92,85,8
PRI,2009,95,89,10
PRI,2010,90,85,8
PRI,2011,96,90,7
PRI,2012,92,86,4
PRI,2013,96,90,4
PRI,2014,98,92,5
PRI,2015,95,90,10
PRI,2016,99,94,9
PRI,2017,102,97,6
PRI,2018,105,100,6
PRI,2019,108,102,5
QAT,1990,1,0,8
QAT,1991,1,0,8
QAT,1992,1,0,8
QAT,1993,1,0,7
QAT,1994,1,0,8
QAT,1995,1,0,9
QAT,1996,1,0,8
QAT,1997,1,0,6
QAT,1998,1,0,6
QAT,1999,1,0,5
QAT,2000,1,0,5
QAT,2001,1,0,5
QAT,2002,1,0,5
QAT,2003,1,0,4
QAT,2004,1,0,5
QAT,2005,1,0,5
QAT,2006,1,0,6
QAT,2007,1,0,8
QAT,2008,1,0,7
QAT,2009,1,0,7
QAT,2010,1,0,8
QAT,2011,1,0,7
QAT,2012,1,0,7
QAT,2013,1,1,7
QAT,2014,1,1,7
QAT,2015,1,1,8
QAT,2016,1,1,6
QAT,2017,1,1,6
QAT,2018,1,0,6
QAT,2019,1,0,6
WHO,1990,55155,50333,14101
WHO,1991,53588,48954,13505
WHO,1992,52378,47871,13485
WHO,1993,51179,46713,12972
WHO,1994,49679,45369,13377
WHO,1995,48481,44306,12749
WHO,1996,47816,43796,12117
WHO,1997,47049,43185,11963
WHO,1998,46557,42812,11815
WHO,1999,45692,42094,11650
WHO,2000,44370,40920,11238
WHO,2001,43550,40156,11422
WHO,2002,42543,39205,11656
WHO,2003,41588,38331,11638
WHO,2004,39710,36642,11348
WHO,2005,38200,35244,11773
WHO,2006,36562,33764,11200
WHO,2007,35405,32714,11264
WHO,2008,34607,31932,11279
WHO,2009,34106,31450,11794
WHO,2010,33519,30903,10855
WHO,2011,32770,30210,10590
WHO,2012,32259,29732,10660
WHO,2013,32246,29729,11113
WHO,2014,31959,29470,11111
WHO,2015,31955,29482,10955
WHO,2016,32124,29654,10509
WHO,2017,32039,29550,10180
WHO,2018,32861,30320,9908
WHO,2019,33718,31115,9656
ROU,1990,42,32,204
ROU,1991,41,31,182
ROU,1992,44,33,173
ROU,1993,46,35,153
ROU,1994,52,39,158
ROU,1995,56,42,136
ROU,1996,58,43,124
ROU,1997,59,44,121
ROU,1998,57,42,115
ROU,1999,55,40,103
ROU,2000,54,42,83
ROU,2001,57,45,77
ROU,2002,58,45,58
ROU,2003,59,47,69
ROU,2004,57,45,56
ROU,2005,60,48,47
ROU,2006,58,48,43
ROU,2007,57,48,41
ROU,2008,58,48,38
ROU,2009,64,53,52
ROU,2010,67,56,51
ROU,2011,67,58,46
ROU,2012,71,62,32
ROU,2013,72,63,31
ROU,2014,78,69,31
ROU,2015,80,71,33
ROU,2016,82,74,24
ROU,2017,80,72,27
ROU,2018,77,69,27
ROU,2019,75,67,26
RUS,1990,465,239,958
RUS,1991,473,244,925
RUS,1992,516,262,817
RUS,1993,623,306,819
RUS,1994,691,334,870
RUS,1995,659,325,806
RUS,1996,605,305,698
RUS,1997,558,289,658
RUS,1998,547,285,588
RUS,1999,602,311,596
RUS,2000,624,322,565
RUS,2001,621,323,547
RUS,2002,635,325,533
RUS,2003,642,331,526
RUS,2004,607,315,435
RUS,2005,622,320,450
RUS,2006,551,286,416
RUS,2007,502,258,406
RUS,2008,490,249,418
RUS,2009,453,230,411
RUS,2010,442,223,356
RUS,2011,402,205,331
RUS,2012,396,203,286
RUS,2013,399,203,271
RUS,2014,432,219,268
RUS,2015,456,234,243
RUS,2016,495,265,225
RUS,2017,483,262,193
RUS,2018,459,248,207
RUS,2019,456,246,206
RWA,1990,3458,3338,1538
RWA,1991,3652,3525,1558
RWA,1992,3805,3681,1320
RWA,1993,3580,3470,998
RWA,1994,3383,3271,980
RWA,1995,3198,3088,1147
RWA,1996,3228,3112,1345
RWA,1997,3361,3242,1494
RWA,1998,3491,3376,1565
RWA,1999,3472,3365,1573
RWA,2000,3431,3332,1569
RWA,2001,3283,3195,1536
RWA,2002,3159,3080,1533
RWA,2003,3020,2948,1526
RWA,2004,3069,3002,1504
RWA,2005,2878,2817,1424
RWA,2006,2586,2529,1338
RWA,2007,2367,2313,1269
RWA,2008,2125,2074,1206
RWA,2009,1774,1726,1112
RWA,2010,1685,1639,1061
RWA,2011,1575,1529,985
RWA,2012,1499,1453,952
RWA,2013,1304,1260,878
RWA,2014,1346,1301,843
RWA,2015,1326,1281,845
RWA,2016,1268,1223,848
RWA,2017,1207,1161,842
RWA,2018,1189,1142,841
RWA,2019,1142,1095,839
KNA,1990,8,6,2
