code,year,d_meningitis,d_malaria,d_tuberculosis,d_acute_hepatitis,d_lower_respiratory_infections
GTM,2016,254,0,431,17,9353
GTM,2017,248,0,424,17,9389
GTM,2018,243,0,418,16,9608
GTM,2019,242,0,419,15,9875
GIN,1990,3159,8155,4559,318,16968
GIN,1991,3160,8759,4614,326,17029
GIN,1992,3272,8999,4672,333,17109
GIN,1993,3401,9176,4716,339,17047
GIN,1994,3407,9423,4800,348,17091
GIN,1995,3311,9830,4837,354,17081
GIN,1996,3290,10137,4843,357,16912
GIN,1997,3284,10315,4852,358,16749
GIN,1998,3320,10928,4927,362,16683
GIN,1999,3357,11254,5007,366,16521
GIN,2000,3268,11429,4965,384,16067
GIN,2001,3250,12252,4894,428,15469
GIN,2002,3264,12695,4795,470,15082
GIN,2003,3305,13334,4700,512,14994
GIN,2004,3497,13917,4671,567,15409
GIN,2005,3527,13628,4570,596,15280
GIN,2006,3589,13601,4598,572,15231
GIN,2007,3603,14033,4628,496,15138
GIN,2008,3471,14430,4616,411,15005
GIN,2009,3217,14559,4621,347,14413
GIN,2010,3314,15037,4684,328,14601
GIN,2011,3299,15099,4722,316,14460
GIN,2012,3283,14693,4750,305,14267
GIN,2013,3464,14521,4868,306,14641
GIN,2014,3546,13599,4980,305,14786
GIN,2015,3547,12822,5007,303,14908
GIN,2016,3562,12142,4948,298,14853
GIN,2017,3486,11567,4793,293,14455
GIN,2018,3412,10990,4602,278,14130
GIN,2019,3260,11336,4396,260,13549
GNB,1990,513,1394,969,64,1656
GNB,1991,514,1389,961,64,1647
GNB,1992,515,1385,957,65,1640
GNB,1993,516,1382,953,65,1634
GNB,1994,516,1378,948,65,1625
GNB,1995,516,1375,937,65,1612
GNB,1996,512,1388,927,65,1590
GNB,1997,505,1389,917,63,1564
GNB,1998,528,1395,920,62,1563
GNB,1999,899,1398,918,61,1540
GNB,2000,519,1512,920,66,1572
GNB,2001,524,1349,911,73,1568
GNB,2002,522,1148,901,79,1549
GNB,2003,516,925,894,84,1523
GNB,2004,508,646,894,87,1495
GNB,2005,480,432,872,86,1422
GNB,2006,469,350,859,79,1392
GNB,2007,521,374,865,69,1488
GNB,2008,466,459,843,55,1447
GNB,2009,444,540,823,46,1394
GNB,2010,431,585,803,43,1358
GNB,2011,409,596,786,41,1308
GNB,2012,376,522,772,39,1240
GNB,2013,385,509,777,39,1257
GNB,2014,384,441,780,39,1254
GNB,2015,314,393,776,38,1218
GNB,2016,311,370,774,39,1228
GNB,2017,299,393,760,38,1199
GNB,2018,277,593,733,36,1142
GNB,2019,267,584,716,34,1121
GUY,1990,25,161,100,9,274
GUY,1991,21,254,95,9,262
GUY,1992,19,258,91,8,260
GUY,1993,19,201,93,9,276
GUY,1994,17,236,93,8,275
GUY,1995,16,331,97,7,275
GUY,1996,16,187,101,6,281
GUY,1997,16,204,104,5,281
GUY,1998,15,220,103,4,282
GUY,1999,15,154,98,3,271
GUY,2000,15,119,105,3,252
GUY,2001,13,96,93,3,269
GUY,2002,11,69,91,3,274
GUY,2003,11,71,90,2,269
GUY,2004,11,59,91,2,267
GUY,2005,10,71,87,2,258
GUY,2006,9,43,87,2,250
GUY,2007,9,21,85,2,250
GUY,2008,9,28,83,2,250
GUY,2009,9,39,78,2,246
GUY,2010,9,67,80,2,249
GUY,2011,7,117,76,2,246
GUY,2012,7,110,74,2,250
GUY,2013,7,122,70,2,254
GUY,2014,7,34,70,2,263
GUY,2015,6,32,68,2,258
GUY,2016,6,37,66,2,258
GUY,2017,6,44,64,2,260
GUY,2018,6,18,62,2,262
GUY,2019,6,17,61,2,262
HTI,1990,1902,440,2005,137,8644
HTI,1991,1812,1661,1924,132,8292
HTI,1992,1763,1045,1894,131,8067
HTI,1993,1698,1285,1841,129,7816
HTI,1994,1624,1533,1773,126,7559
HTI,1995,1618,1262,1776,123,7407
HTI,1996,1516,1388,1744,118,7319
HTI,1997,1490,571,1750,116,7330
HTI,1998,1409,1900,1625,107,7042
HTI,1999,1380,1277,1600,104,6955
HTI,2000,1333,1126,1551,100,6796
HTI,2001,1316,637,1521,98,6728
HTI,2002,1298,836,1471,96,6650
HTI,2003,1289,730,1444,95,6605
HTI,2004,1290,458,1428,95,6604
HTI,2005,1286,786,1408,94,6596
HTI,2006,1282,1072,1396,93,6605
HTI,2007,1278,969,1396,92,6622
HTI,2008,1278,1260,1391,91,6643
HTI,2009,1275,1640,1382,90,6643
HTI,2010,1269,1890,1365,88,6604
HTI,2011,1281,956,1373,89,6625
HTI,2012,1199,876,1371,87,6645
HTI,2013,1204,698,1370,87,6660
HTI,2014,1228,447,1358,87,6724
HTI,2015,1205,407,1351,86,6684
HTI,2016,1186,465,1337,85,6623
HTI,2017,1138,355,1318,83,6466
HTI,2018,1046,410,1300,82,6379
HTI,2019,997,453,1286,82,6323
HND,1990,203,12,523,38,1533
HND,1991,201,23,514,38,1507
HND,1992,199,20,525,37,1480
HND,1993,196,8,503,37,1439
HND,1994,192,11,487,36,1396
HND,1995,192,20,510,35,1393
HND,1996,188,13,516,34,1372
HND,1997,184,12,519,33,1320
HND,1998,181,12,518,31,1264
HND,1999,160,13,519,30,1192
HND,2000,156,12,512,27,1117
HND,2001,153,7,509,27,1085
HND,2002,149,3,509,26,1052
HND,2003,147,3,508,25,1034
HND,2004,144,4,509,25,1017
HND,2005,142,4,507,24,1005
HND,2006,141,2,500,24,1001
HND,2007,140,3,495,24,997
HND,2008,137,2,489,23,989
HND,2009,136,4,485,23,1002
HND,2010,136,2,487,23,1026
HND,2011,113,2,498,23,1057
HND,2012,107,2,504,23,1086
HND,2013,108,3,513,23,1096
HND,2014,109,1,523,23,1099
HND,2015,108,2,529,22,1100
HND,2016,108,3,536,22,1101
HND,2017,108,0,541,22,1104
HND,2018,108,1,547,22,1111
HND,2019,109,1,558,22,1121
HUN,1990,170,0,596,7,1301
HUN,1991,166,0,562,7,1295
HUN,1992,159,0,548,6,1336
HUN,1993,151,0,513,6,1335
HUN,1994,145,0,473,6,1305
HUN,1995,138,0,432,6,1275
HUN,1996,129,0,382,6,1238
HUN,1997,124,0,348,6,1226
HUN,1998,124,0,325,5,1200
HUN,1999,106,0,305,5,1194
HUN,2000,98,0,258,5,1103
HUN,2001,96,0,232,4,1028
HUN,2002,92,0,212,4,1015
HUN,2003,91,0,194,4,1011
HUN,2004,91,0,176,3,990
HUN,2005,91,0,162,3,1003
HUN,2006,86,0,140,3,979
HUN,2007,85,0,133,3,995
HUN,2008,79,0,119,3,981
HUN,2009,67,0,107,3,997
HUN,2010,63,0,97,3,1007
HUN,2011,65,0,86,3,1028
HUN,2012,60,0,83,3,1046
HUN,2013,63,0,76,3,1056
HUN,2014,56,0,71,3,1097
HUN,2015,62,0,71,3,1155
HUN,2016,53,0,62,3,1175
HUN,2017,52,0,60,3,1235
HUN,2018,52,0,63,3,1237
HUN,2019,50,0,61,3,1217
ISL,1990,3,0,4,0,101
ISL,1991,3,0,4,0,102
ISL,1992,3,0,4,0,104
ISL,1993,3,0,3,0,105
ISL,1994,2,0,3,0,105
ISL,1995,2,0,3,0,107
ISL,1996,2,0,3,0,105
ISL,1997,2,0,3,0,101
ISL,1998,2,0,3,0,94
ISL,1999,2,0,3,0,93
ISL,2000,2,0,3,0,88
ISL,2001,2,0,3,0,84
ISL,2002,2,0,2,0,83
ISL,2003,2,0,2,0,81
ISL,2004,2,0,2,0,82
ISL,2005,2,0,2,0,84
ISL,2006,2,0,2,0,83
ISL,2007,2,0,2,0,84
ISL,2008,2,0,2,0,85
ISL,2009,2,0,2,0,84
ISL,2010,2,0,2,0,85
ISL,2011,1,0,2,0,86
ISL,2012,1,0,2,0,86
ISL,2013,1,0,2,0,88
ISL,2014,1,0,1,0,87
ISL,2015,1,0,1,0,89
ISL,2016,1,0,1,0,92
ISL,2017,1,0,1,0,98
ISL,2018,1,0,1,0,100
ISL,2019,1,0,1,0,102
IND,1990,98358,162369,613999,61782,690913
IND,1991,97134,159473,637316,63189,682280
IND,1992,94891,151759,657515,63765,675001
IND,1993,91783,142187,625704,64305,656565
IND,1994,88221,131169,601109,64115,639401
IND,1995,86142,123847,587389,64007,628936
IND,1996,83642,120014,584539,62920,617082
IND,1997,82891,118550,603896,63908,616778
IND,1998,80366,108147,605183,64045,608792
IND,1999,78524,84608,602670,63667,592896
IND,2000,77606,70076,595682,63375,581632
IND,2001,75064,73843,577245,62903,571124
IND,2002,71130,80138,556462,61566,560445
IND,2003,67440,78316,533984,60580,546887
IND,2004,66330,77383,501808,61396,532874
IND,2005,66618,71265,498909,63816,533475
IND,2006,64479,71129,491758,62500,530760
IND,2007,62224,68053,490850,61028,525259
IND,2008,60843,62028,492343,60371,521542
IND,2009,58449,58617,474490,57677,500924
IND,2010,56658,60236,459913,56134,485952
IND,2011,55021,63142,453408,54483,480265
IND,2012,53433,42686,461592,53069,480048
IND,2013,52065,32921,466722,47702,485209
IND,2014,48398,45334,462649,41841,474853
IND,2015,45025,50605,445845,38167,463048
IND,2016,40773,34592,440225,34414,439965
IND,2017,35394,29355,440926,32446,428527
IND,2018,35306,34030,434157,32021,434310
IND,2019,34736,33372,422634,30987,433661
IDN,1990,19261,3343,128009,11316,91569
IDN,1991,18316,3739,125100,10994,87403
IDN,1992,17432,3032,123350,10641,83561
IDN,1993,16722,3229,122167,10305,80639
IDN,1994,16025,2709,120251,9951,77869
IDN,1995,15296,2801,118083,9613,74956
IDN,1996,14587,2842,115789,9267,72146
IDN,1997,14036,3171,115176,8977,70257
IDN,1998,13744,2720,116838,8804,69467
IDN,1999,13254,3405,117608,8643,67942
IDN,2000,12754,1125,117563,8419,65403
IDN,2001,12514,1047,117026,8177,63486
IDN,2002,12168,1236,116569,8006,61581
IDN,2003,11761,1096,115703,7892,59795
IDN,2004,11292,2324,114201,7800,58097
IDN,2005,10825,1692,112034,7716,56576
IDN,2006,10394,3208,110253,7624,55316
IDN,2007,10001,2376,109058,7401,54227
IDN,2008,9608,2261,106904,6703,53221
IDN,2009,9183,3012,104609,6235,51750
IDN,2010,8637,6125,101631,5814,50122
IDN,2011,8169,6096,97484,5502,48806
IDN,2012,8085,3871,92813,5684,48017
IDN,2013,7915,1480,89584,5799,47309
IDN,2014,7184,2019,86953,5910,46493
IDN,2015,6946,979,83909,5912,46032
IDN,2016,6469,1077,82533,5825,45232
IDN,2017,5401,1287,80770,5763,44727
IDN,2018,5030,725,78494,5656,44453
IDN,2019,4715,637,76549,5560,44317
IRN,1990,1784,2268,1484,915,15595
IRN,1991,1668,2596,1401,872,14425
IRN,1992,1554,1623,1347,834,13307
IRN,1993,1458,1718,1236,789,12358
IRN,1994,1396,1187,1216,770,11810
IRN,1995,1339,1153,1156,754,11311
IRN,1996,1283,1126,1072,732,10853
IRN,1997,1240,495,1069,719,10567
IRN,1998,1196,314,1062,702,10280
IRN,1999,1152,277,1093,676,10026
IRN,2000,1096,33,1000,635,9702
IRN,2001,1039,19,913,601,9450
IRN,2002,994,27,895,573,9380
IRN,2003,959,64,893,538,9404
IRN,2004,956,17,858,489,9564
IRN,2005,931,40,813,476,9680
IRN,2006,919,18,800,466,9830
IRN,2007,909,20,816,458,9943
IRN,2008,891,13,833,449,10018
IRN,2009,874,3,873,441,10137
IRN,2010,863,1,878,434,10266
IRN,2011,849,1,863,431,10285
IRN,2012,848,0,883,432,10296
IRN,2013,847,0,918,437,10349
IRN,2014,703,0,931,442,10259
IRN,2015,674,0,924,449,10214
IRN,2016,628,0,898,447,10057
IRN,2017,605,0,874,461,10086
IRN,2018,588,0,841,462,10084
IRN,2019,577,0,818,466,10219
IRQ,1990,1159,6,1538,258,7337
IRQ,1991,1200,6,1596,265,7566
IRQ,1992,1256,6,1659,269,7886
IRQ,1993,1295,6,1749,270,8171
IRQ,1994,1298,6,1813,267,8172
IRQ,1995,1300,6,1840,266,8142
IRQ,1996,1327,6,1854,267,8221
IRQ,1997,1319,6,1876,260,8112
IRQ,1998,1291,6,1867,250,7899
IRQ,1999,1251,5,1811,238,7605
IRQ,2000,1205,5,1736,225,7244
IRQ,2001,1159,5,1628,214,6857
IRQ,2002,1129,5,1558,207,6584
IRQ,2003,1137,4,1565,209,6534
IRQ,2004,1102,4,1510,203,6233
IRQ,2005,1070,4,1448,201,5955
IRQ,2006,1025,0,1364,198,5612
IRQ,2007,978,0,1303,196,5297
IRQ,2008,934,0,1259,195,5001
IRQ,2009,893,0,1235,180,4728
IRQ,2010,851,0,1190,166,4439
IRQ,2011,810,0,1139,154,4172
IRQ,2012,700,0,1089,142,3937
IRQ,2013,666,0,1060,133,3765
IRQ,2014,642,0,1067,127,3633
IRQ,2015,613,0,1059,124,3497
IRQ,2016,585,0,1040,120,3391
IRQ,2017,518,0,1012,118,3282
IRQ,2018,464,0,968,116,3212
IRQ,2019,427,0,942,114,3178
IRL,1990,31,0,72,1,1864
IRL,1991,30,0,68,1,1882
IRL,1992,28,0,64,1,1893
IRL,1993,27,0,63,1,1963
IRL,1994,27,0,59,1,2010
IRL,1995,28,0,57,1,2130
IRL,1996,27,0,55,1,2190
IRL,1997,36,0,55,1,2233
IRL,1998,30,0,54,1,2280
IRL,1999,26,0,52,1,2370
IRL,2000,36,0,52,1,2307
IRL,2001,24,0,46,1,2177
IRL,2002,24,0,44,1,2087
IRL,2003,22,0,41,1,1988
IRL,2004,20,0,39,1,1876
IRL,2005,20,0,37,1,1781
IRL,2006,19,0,38,2,1709
IRL,2007,19,0,38,2,1571
IRL,2008,17,0,36,2,1505
IRL,2009,16,0,35,2,1456
IRL,2010,15,0,33,2,1369
IRL,2011,13,0,32,1,1377
IRL,2012,13,0,31,1,1383
IRL,2013,12,0,29,1,1385
IRL,2014,11,0,28,1,1407
IRL,2015,11,0,27,1,1475
IRL,2016,10,0,28,1,1527
IRL,2017,10,0,28,1,1585
IRL,2018,10,0,29,1,1649
IRL,2019,10,0,30,1,1713
ISR,1990,43,0,51,15,721
ISR,1991,40,0,54,15,718
ISR,1992,42,0,60,16,718
ISR,1993,48,0,64,18,653
ISR,1994,41,0,71,17,624
ISR,1995,38,0,76,13,666
ISR,1996,37,0,78,8,731
ISR,1997,44,0,79,6,786
ISR,1998,42,0,78,5,807
ISR,1999,42,0,74,4,824
ISR,2000,39,0,70,3,853
ISR,2001,38,0,63,3,839
ISR,2002,38,0,59,3,883
ISR,2003,39,0,53,3,927
ISR,2004,36,0,48,3,966
ISR,2005,36,0,45,3,1037
ISR,2006,35,0,41,3,1080
ISR,2007,34,0,39,3,1164
ISR,2008,34,0,35,3,1206
ISR,2009,26,0,32,3,1220
ISR,2010,26,0,30,3,1263
ISR,2011,27,0,28,3,1343
ISR,2012,26,0,27,3,1405
ISR,2013,28,0,24,3,1454
ISR,2014,28,0,23,3,1519
ISR,2015,28,0,23,3,1615
ISR,2016,27,0,23,3,1648
ISR,2017,27,0,24,3,1661
ISR,2018,28,0,25,3,1708
ISR,2019,28,0,26,3,1739
ITA,1990,259,0,964,30,8630
ITA,1991,256,0,933,32,8487
ITA,1992,250,0,884,33,8297
ITA,1993,242,0,850,36,8254
ITA,1994,239,0,827,38,8383
ITA,1995,236,0,817,45,8516
ITA,1996,239,0,792,49,8711
ITA,1997,241,0,758,52,9085
ITA,1998,240,0,724,54,9526
ITA,1999,240,0,685,60,9714
ITA,2000,232,0,640,62,9672
ITA,2001,225,0,601,63,9450
ITA,2002,224,0,574,69,9424
ITA,2003,224,0,547,84,9286
ITA,2004,221,0,496,89,8720
ITA,2005,217,0,479,92,8837
ITA,2006,216,0,469,97,8846
ITA,2007,211,0,460,99,9018
ITA,2008,212,0,452,98,9235
ITA,2009,209,0,447,96,9448
ITA,2010,206,0,434,96,9602
ITA,2011,207,0,431,94,10085
ITA,2012,207,0,424,94,10513
ITA,2013,197,0,405,91,10653
ITA,2014,193,0,401,89,10911
ITA,2015,197,0,414,86,11663
ITA,2016,187,0,408,77,11703
ITA,2017,186,0,410,85,11834
ITA,2018,186,0,420,86,12144
ITA,2019,185,0,426,86,12393
JAM,1990,61,0,24,3,476
JAM,1991,56,0,22,3,450
JAM,1992,56,0,22,3,463
JAM,1993,55,0,23,3,484
JAM,1994,54,0,24,2,493
JAM,1995,52,0,23,2,494
JAM,1996,50,0,22,2,489
JAM,1997,49,0,21,2,495
JAM,1998,48,0,20,2,495
JAM,1999,49,0,21,1,516
JAM,2000,50,0,21,1,521
JAM,2001,45,0,18,1,536
JAM,2002,41,0,17,1,506
JAM,2003,35,0,17,2,471
JAM,2004,30,0,13,1,429
JAM,2005,25,0,11,1,381
JAM,2006,27,0,10,1,354
JAM,2007,25,0,11,1,394
JAM,2008,26,0,13,2,422
JAM,2009,24,0,13,2,437
JAM,2010,21,0,10,2,388
JAM,2011,20,0,10,2,400
JAM,2012,19,0,9,2,381
JAM,2013,19,0,8,2,397
JAM,2014,21,0,9,2,442
JAM,2015,21,0,10,2,448
JAM,2016,21,0,10,2,447
JAM,2017,21,0,10,2,453
JAM,2018,21,0,10,2,461
JAM,2019,21,0,10,2,475
JPN,1990,619,0,5463,120,62767
JPN,1991,604,0,5423,131,65797
JPN,1992,592,0,5424,146,69111
JPN,1993,581,0,5399,171,71892
JPN,1994,567,0,5351,208,73077
JPN,1995,547,0,5445,295,74502
JPN,1996,521,0,5285,355,73072
JPN,1997,507,0,5188,411,74150
JPN,1998,498,0,5212,453,76343
JPN,1999,490,0,5250,487,79292
JPN,2000,465,0,5073,481,78213
JPN,2001,457,0,4878,448,77887
JPN,2002,446,0,4664,416,79326
JPN,2003,452,0,4557,378,82301
JPN,2004,454,0,4464,332,84580
JPN,2005,470,0,4493,279,89262
JPN,2006,472,0,4418,205,90792
JPN,2007,480,0,4265,176,92832
JPN,2008,485,0,4119,158,94915
JPN,2009,492,0,3954,143,96236
JPN,2010,511,0,3908,130,99708
JPN,2011,391,0,3900,122,102514
JPN,2012,399,0,3815,114,104165
JPN,2013,400,0,3722,109,105075
JPN,2014,401,0,3622,103,105186
JPN,2015,401,0,3563,101,106524
JPN,2016,405,0,3595,99,108180
JPN,2017,409,0,3687,99,108403
JPN,2018,406,0,3768,102,114293
JPN,2019,408,0,3852,104,118801
JOR,1990,74,0,45,22,780
JOR,1991,74,0,44,22,776
JOR,1992,73,0,44,21,762
JOR,1993,74,0,45,21,760
JOR,1994,73,0,45,21,748
JOR,1995,72,0,46,20,741
JOR,1996,72,0,46,20,737
JOR,1997,70,0,44,19,724
JOR,1998,74,0,42,18,726
JOR,1999,69,0,40,17,711
JOR,2000,68,0,39,17,699
JOR,2001,61,0,39,16,695
JOR,2002,56,0,38,15,687
JOR,2003,55,0,38,15,675
JOR,2004,54,0,37,15,682
JOR,2005,54,0,35,14,702
JOR,2006,55,0,34,13,724
JOR,2007,54,0,32,12,725
JOR,2008,54,0,29,10,726
JOR,2009,53,0,27,8,733
JOR,2010,52,0,25,8,744
JOR,2011,57,0,25,8,765
JOR,2012,60,0,24,7,784
JOR,2013,64,0,24,8,803
JOR,2014,68,0,24,8,846
JOR,2015,72,0,24,9,883
JOR,2016,76,0,25,9,937
JOR,2017,80,0,27,10,984
JOR,2018,81,0,28,10,1016
JOR,2019,83,0,29,11,1054
KAZ,1990,441,0,1946,167,6313
KAZ,1991,437,0,2163,170,5965
KAZ,1992,433,0,2504,172,5790
KAZ,1993,449,0,3026,173,5758
KAZ,1994,448,0,3657,177,5681
KAZ,1995,450,0,4481,182,5638
KAZ,1996,434,0,5021,189,5443
KAZ,1997,413,0,5204,187,5169
KAZ,1998,393,0,5159,177,4876
KAZ,1999,372,0,4891,165,4714
KAZ,2000,365,0,4713,153,4631
KAZ,2001,342,0,4439,134,4546
KAZ,2002,326,0,4228,121,4476
KAZ,2003,315,0,4057,103,4456
KAZ,2004,302,0,3875,94,4424
KAZ,2005,297,0,3774,88,4415
KAZ,2006,289,0,3482,83,4363
KAZ,2007,275,0,3077,77,4301
KAZ,2008,236,0,2569,68,4049
KAZ,2009,221,0,2117,60,3887
KAZ,2010,209,0,1860,52,3863
KAZ,2011,203,0,1635,45,3865
KAZ,2012,191,0,1441,39,3921
KAZ,2013,181,0,1221,29,4019
KAZ,2014,170,0,1036,26,4106
KAZ,2015,157,0,895,23,4235
KAZ,2016,151,0,820,22,4184
KAZ,2017,144,0,751,20,4289
KAZ,2018,139,0,760,20,4130
KAZ,2019,136,0,768,21,4013
KEN,1990,4835,12116,9991,745,22170
KEN,1991,4761,12767,10170,758,21640
KEN,1992,4710,13125,10522,772,21291
KEN,1993,4645,13369,10918,781,20962
KEN,1994,4587,13618,11256,794,20637
KEN,1995,4535,14104,11542,807,20332
KEN,1996,4510,14567,11842,825,20130
KEN,1997,4534,14839,12354,852,20108
KEN,1998,4561,15181,13007,882,20100
KEN,1999,4586,15505,13481,910,20007
KEN,2000,4757,13199,14213,962,20505
KEN,2001,4276,15079,14672,999,20360
KEN,2002,4424,14333,15359,1055,20726
KEN,2003,4667,15474,16112,1129,21421
KEN,2004,4773,14313,16501,1184,21649
KEN,2005,4895,11866,16734,1239,22004
KEN,2006,5006,9688,16935,1284,22240
KEN,2007,5116,8480,17149,1330,22494
KEN,2008,5113,7374,17366,1366,22451
KEN,2009,5189,5962,17573,1411,22610
KEN,2010,5348,3585,17656,1440,23073
KEN,2011,4573,1961,17676,1464,23044
KEN,2012,4518,1719,17578,1472,22709
KEN,2013,4494,3077,17568,1471,22485
KEN,2014,4494,4103,17692,1468,22249
KEN,2015,4460,4772,17714,1465,21841
KEN,2016,4417,6138,17513,1465,21450
KEN,2017,4464,7358,17247,1482,21408
KEN,2018,4419,7963,16948,1474,21383
KEN,2019,4396,8049,16781,1476,21504
KIR,1990,19,0,69,6,41
KIR,1991,19,0,70,5,42
KIR,1992,19,0,71,5,42
KIR,1993,19,0,71,4,41
KIR,1994,18,0,70,4,40
KIR,1995,18,0,69,4,40
KIR,1996,17,0,68,3,39
KIR,1997,17,0,68,3,39
KIR,1998,17,0,68,3,39
KIR,1999,17,0,68,3,40
KIR,2000,16,0,67,3,40
KIR,2001,16,0,67,3,40
KIR,2002,16,0,67,3,39
KIR,2003,15,0,67,3,38
KIR,2004,15,0,67,3,38
KIR,2005,15,0,67,3,37
KIR,2006,15,0,68,3,37
KIR,2007,16,0,69,3,38
KIR,2008,14,0,69,3,38
KIR,2009,14,0,70,3,37
KIR,2010,14,0,71,3,37
KIR,2011,14,0,71,3,37
KIR,2012,14,0,72,3,36
KIR,2013,12,0,73,3,36
KIR,2014,12,0,75,3,36
KIR,2015,12,0,74,3,35
KIR,2016,12,0,72,3,35
KIR,2017,11,0,71,3,35
KIR,2018,11,0,69,3,35
KIR,2019,11,0,69,3,35
KWT,1990,13,0,33,4,191
KWT,1991,10,0,29,3,151
KWT,1992,10,0,29,3,149
KWT,1993,9,0,29,3,142
KWT,1994,9,0,30,4,161
KWT,1995,7,0,33,3,168
KWT,1996,7,0,32,3,161
KWT,1997,7,0,34,3,180
KWT,1998,7,0,32,3,171
KWT,1999,8,0,36,2,187
KWT,2000,9,0,34,2,189
KWT,2001,9,0,32,2,180
KWT,2002,9,0,35,2,207
KWT,2003,9,0,34,2,220
KWT,2004,9,0,35,1,237
KWT,2005,10,0,35,1,263
KWT,2006,11,0,35,1,297
KWT,2007,9,0,34,1,323
KWT,2008,10,0,36,1,388
KWT,2009,10,0,35,1,417
KWT,2010,10,0,31,1,418
KWT,2011,10,0,27,1,446
KWT,2012,11,0,26,1,498
KWT,2013,11,0,22,1,541
KWT,2014,11,0,21,1,580
KWT,2015,12,0,22,1,577
KWT,2016,12,0,23,1,603
KWT,2017,12,0,24,1,622
KWT,2018,12,0,25,1,643
KWT,2019,12,0,26,1,668
KGZ,1990,220,0,395,111,3332
KGZ,1991,216,0,423,97,3130
KGZ,1992,202,0,436,86,2991
KGZ,1993,197,0,484,79,2898
KGZ,1994,192,0,563,74,2790
KGZ,1995,187,0,621,72,2655
KGZ,1996,183,1,641,67,2539
KGZ,1997,174,0,688,63,2460
KGZ,1998,156,1,747,54,2350
KGZ,1999,141,0,801,47,2201
KGZ,2000,125,1,893,41,2077
KGZ,2001,108,1,934,36,1935
KGZ,2002,101,1,930,34,1815
KGZ,2003,95,1,914,32,1707
KGZ,2004,88,1,846,31,1596
KGZ,2005,86,1,839,28,1531
KGZ,2006,88,1,855,25,1486
KGZ,2007,81,1,786,24,1394
KGZ,2008,71,1,710,21,1255
KGZ,2009,61,1,649,20,1155
KGZ,2010,56,0,625,20,1083
KGZ,2011,53,0,605,20,1010
KGZ,2012,52,0,589,21,977
KGZ,2013,52,0,559,21,966
KGZ,2014,54,0,518,21,927
KGZ,2015,54,0,485,20,880
KGZ,2016,41,0,433,19,819
KGZ,2017,39,0,411,18,780
KGZ,2018,38,0,407,18,779
KGZ,2019,38,0,405,18,772
LAO,1990,677,108,4822,300,9915
LAO,1991,667,196,4808,289,9756
LAO,1992,692,183,4799,278,9605
LAO,1993,707,203,4788,267,9456
LAO,1994,692,244,4772,254,9290
LAO,1995,707,219,4767,241,9145
LAO,1996,690,363,4732,226,8977
LAO,1997,608,347,4702,211,8806
LAO,1998,595,208,4667,196,8608
LAO,1999,582,145,4605,179,8389
LAO,2000,577,390,4516,156,8070
LAO,2001,552,209,4465,133,7766
LAO,2002,543,204,4306,112,7489
LAO,2003,524,207,4154,96,7124
LAO,2004,499,193,3984,85,6719
LAO,2005,475,163,3834,78,6343
LAO,2006,450,198,3668,73,5970
LAO,2007,423,197,3468,68,5581
LAO,2008,423,183,3308,65,5451
LAO,2009,375,141,3123,62,5143
LAO,2010,349,177,2941,58,4823
LAO,2011,325,126,2777,55,4538
LAO,2012,305,275,2636,51,4316
LAO,2013,240,170,2535,49,4098
LAO,2014,221,158,2452,47,3909
LAO,2015,207,75,2376,45,3786
LAO,2016,194,21,2296,43,3657
LAO,2017,180,22,2211,41,3520
LAO,2018,171,24,2144,39,3446
LAO,2019,162,23,2093,37,3392
WB,1990,19132,7886,45295,1492,197290
WB,1991,18356,9679,43366,1450,190708
WB,1992,17677,9210,42569,1425,188528
WB,1993,17251,7739,41153,1391,187452
WB,1994,16596,7126,38949,1352,184439
WB,1995,16073,7424,37542,1295,182232
WB,1996,15336,5639,35940,1252,179680
WB,1997,14516,4758,34064,1173,176643
WB,1998,13677,6893,32408,1107,174872
WB,1999,12522,5385,30586,1053,172363
WB,2000,11734,5512,28842,1017,169661
WB,2001,11113,4298,27343,984,169177
WB,2002,10636,3411,26399,958,170394
WB,2003,10307,2747,25572,947,173459
WB,2004,10087,2123,24565,934,174928
WB,2005,9773,2462,23628,927,175241
WB,2006,9343,2577,22786,924,177320
WB,2007,9231,2215,22099,908,180552
WB,2008,9043,1926,21851,897,184230
WB,2009,8949,2312,21898,900,192081
WB,2010,8260,2675,21413,883,197435
WB,2011,7775,1596,20814,866,201604
WB,2012,7360,1536,20368,850,205819
WB,2013,7077,1339,20260,842,212633
WB,2014,6923,946,20177,823,217059
WB,2015,6741,964,19982,807,222115
WB,2016,6637,1130,19750,803,229076
WB,2017,6453,1116,19580,801,230170
WB,2018,6236,1143,19332,806,230592
WB,2019,6093,1342,19205,809,233225
LVA,1990,55,0,139,24,383
LVA,1991,53,0,141,22,403
LVA,1992,52,0,159,20,432
LVA,1993,56,0,207,18,510
LVA,1994,56,0,258,16,584
LVA,1995,51,0,259,14,552
LVA,1996,40,0,226,9,456
LVA,1997,33,0,221,6,428
LVA,1998,29,0,234,5,447
LVA,1999,25,0,215,4,432
LVA,2000,22,0,199,4,437
LVA,2001,21,0,198,4,466
LVA,2002,20,0,176,4,479
LVA,2003,18,0,159,3,473
LVA,2004,17,0,144,3,473
LVA,2005,17,0,141,3,505
LVA,2006,18,0,137,3,519
LVA,2007,18,0,122,3,491
LVA,2008,16,0,101,3,438
LVA,2009,14,0,89,3,408
