code,year,d_alzheimers_disease_and_other_dementias,d_parkinsons_disease,d_cardiovascular_diseases,d_neoplasms,d_diabetes_mellitus,d_chronic_kidney_disease,d_chronic_respiratory_diseases,d_cirrhosis_and_other_chronic_liver_diseases,d_digestive_diseases
MOZ,2000,914,198,18015,7275,2496,1754,3010,2046,4444
MOZ,2001,933,199,18078,7280,2506,1766,2991,2040,4449
MOZ,2002,974,207,18662,7435,2584,1802,3013,2091,4567
MOZ,2003,998,210,19129,7605,2651,1825,3018,2115,4652
MOZ,2004,1034,217,19958,7879,2764,1872,3062,2175,4812
MOZ,2005,1072,224,20910,8203,2901,1930,3110,2261,5007
MOZ,2006,1118,233,21914,8681,3048,2005,3231,2356,5285
MOZ,2007,1147,239,22813,9078,3188,2056,3285,2435,5475
MOZ,2008,1192,249,23992,9547,3365,2125,3360,2538,5707
MOZ,2009,1228,258,25010,9928,3528,2184,3411,2613,5866
MOZ,2010,1264,269,26164,10350,3715,2247,3475,2699,6036
MOZ,2011,1298,279,27213,10695,3889,2300,3515,2626,6174
MOZ,2012,1326,288,28222,11137,4055,2365,3588,2578,6356
MOZ,2013,1352,296,29036,11533,4196,2425,3639,2541,6514
MOZ,2014,1370,301,29557,11888,4302,2470,3666,2500,6620
MOZ,2015,1403,309,30001,12192,4392,2513,3685,2466,6702
MOZ,2016,1424,314,30321,12434,4464,2533,3668,2437,6762
MOZ,2017,1458,321,30736,12734,4532,2555,3670,2488,6877
MOZ,2018,1494,332,31218,13082,4622,2591,3698,2508,6914
MOZ,2019,1529,341,31692,13531,4712,2645,3759,2547,7034
MMR,1990,2393,641,96785,33591,13259,7636,37654,14647,23139
MMR,1991,2472,669,99100,34347,13626,7813,38565,14937,23437
MMR,1992,2554,698,101067,35021,13957,7974,39307,15166,23632
MMR,1993,2641,731,103023,35681,14274,8118,40018,15384,23800
MMR,1994,2732,764,104821,36318,14571,8250,40631,15571,23913
MMR,1995,2829,800,106547,36981,14849,8360,41173,15763,24025
MMR,1996,2930,836,108250,37623,15104,8469,41671,15929,24118
MMR,1997,3035,874,109929,38230,15338,8576,42102,16094,24221
MMR,1998,3145,912,111694,38858,15563,8696,42519,16288,24390
MMR,1999,3261,951,113463,39417,15750,8778,42834,16454,24515
MMR,2000,3400,993,115303,39773,15950,9014,42839,16823,24736
MMR,2001,3552,1037,117017,39995,16227,9294,42688,17228,24953
MMR,2002,3710,1081,118215,40432,16512,9537,42636,17568,25174
MMR,2003,3874,1126,119109,41011,16818,9777,42609,17817,25336
MMR,2004,4043,1175,120470,41875,17194,10051,42812,18225,25716
MMR,2005,4214,1213,120240,42297,17338,10144,42534,18389,25717
MMR,2006,4400,1257,120544,42947,17647,10295,42453,18594,25763
MMR,2007,4575,1288,119798,43153,17779,10322,42010,18604,25540
MMR,2008,4736,1315,119276,43258,17904,10321,41626,18505,25212
MMR,2009,4901,1344,119782,43614,18131,10376,41529,18571,25082
MMR,2010,5072,1370,119762,43756,18278,10307,41273,18569,24865
MMR,2011,5255,1401,121071,44331,18591,10328,41466,18763,24922
MMR,2012,5436,1431,121857,44636,18832,10251,41504,18723,24704
MMR,2013,5622,1465,124067,45665,19336,10383,41818,18968,24850
MMR,2014,5830,1503,125861,46697,19844,10475,42173,19177,24971
MMR,2015,6010,1545,127955,47791,20443,10599,42535,19287,24983
MMR,2016,6200,1588,130207,49178,21127,10759,43114,19419,25080
MMR,2017,6398,1631,133165,50128,21585,11092,43004,19982,25593
MMR,2018,6597,1680,135906,51238,22085,11436,42820,20371,25910
MMR,2019,6784,1726,138139,52674,22619,11554,43284,20361,25895
NAM,1990,77,21,2241,613,392,180,659,220,470
NAM,1991,81,22,2307,633,408,188,675,223,480
NAM,1992,86,23,2392,659,429,197,694,229,493
NAM,1993,91,25,2470,682,448,205,709,233,503
NAM,1994,96,26,2577,714,474,216,731,240,518
NAM,1995,102,28,2684,744,501,227,751,247,534
NAM,1996,107,30,2781,773,525,237,769,254,551
NAM,1997,113,31,2895,809,555,250,787,263,570
NAM,1998,118,33,3029,854,589,266,812,274,596
NAM,1999,124,35,3176,904,628,283,837,289,628
NAM,2000,129,37,3319,960,668,300,861,302,658
NAM,2001,133,38,3347,982,682,307,858,302,659
NAM,2002,137,40,3436,1019,710,320,870,309,675
NAM,2003,140,41,3440,1061,718,324,862,308,674
NAM,2004,143,41,3406,1077,713,322,845,303,664
NAM,2005,147,41,3355,1089,703,318,826,299,658
NAM,2006,151,41,3284,1088,683,309,802,293,646
NAM,2007,157,41,3226,1102,666,301,782,289,639
NAM,2008,162,41,3192,1128,656,296,769,287,638
NAM,2009,169,42,3191,1172,652,294,761,288,640
NAM,2010,174,42,3211,1214,652,294,759,291,647
NAM,2011,180,43,3190,1237,645,291,748,290,645
NAM,2012,187,44,3226,1280,654,294,745,293,650
NAM,2013,193,45,3282,1335,667,299,751,299,660
NAM,2014,200,46,3364,1395,688,308,759,307,674
NAM,2015,207,48,3450,1443,709,316,767,316,688
NAM,2016,213,49,3532,1487,729,325,775,322,700
NAM,2017,218,50,3607,1524,749,332,781,330,715
NAM,2018,223,52,3681,1568,771,342,787,336,724
NAM,2019,228,53,3747,1600,790,349,791,339,729
NRU,1990,0,0,22,7,4,2,5,2,3
NRU,1991,0,0,23,7,4,2,5,2,3
NRU,1992,0,0,23,7,4,2,5,2,3
NRU,1993,0,0,24,7,4,2,5,2,3
NRU,1994,0,0,24,7,4,2,5,2,3
NRU,1995,0,0,25,7,5,2,5,2,3
NRU,1996,0,0,26,8,5,2,5,2,3
NRU,1997,0,0,26,8,5,2,5,2,3
NRU,1998,0,0,27,8,5,2,5,2,3
NRU,1999,0,0,28,8,5,3,5,2,3
NRU,2000,0,0,28,8,5,3,5,2,3
NRU,2001,0,0,29,8,6,3,5,2,3
NRU,2002,0,0,29,8,6,3,5,2,3
NRU,2003,0,0,29,8,6,3,5,2,3
NRU,2004,0,0,29,8,6,3,5,2,3
NRU,2005,0,0,28,8,6,3,4,2,3
NRU,2006,0,0,28,8,6,3,4,2,3
NRU,2007,0,0,28,8,6,3,4,2,3
NRU,2008,0,0,27,8,6,3,4,2,3
NRU,2009,0,0,27,8,6,3,4,2,3
NRU,2010,0,0,26,7,5,3,4,2,3
NRU,2011,0,0,26,7,5,3,4,2,3
NRU,2012,0,0,25,7,5,3,4,2,3
NRU,2013,0,0,25,7,6,3,3,2,3
NRU,2014,0,0,24,7,6,3,3,2,2
NRU,2015,0,0,24,7,6,3,3,2,2
NRU,2016,0,0,23,7,6,3,3,2,2
NRU,2017,0,0,23,7,6,3,3,2,2
NRU,2018,0,0,23,8,6,3,3,2,2
NRU,2019,0,0,23,8,6,3,3,2,2
NPL,1990,631,227,21707,9488,947,1728,19609,5459,8276
NPL,1991,656,233,22043,9602,970,1763,19875,5493,8313
NPL,1992,684,238,22256,9694,990,1793,20061,5510,8321
NPL,1993,716,248,22804,9883,1028,1844,20498,5585,8405
NPL,1994,749,255,23072,9990,1053,1876,20690,5608,8415
NPL,1995,785,264,23377,10109,1081,1910,20908,5637,8427
NPL,1996,821,272,23472,10169,1103,1932,20992,5623,8378
NPL,1997,862,283,23809,10312,1138,1973,21285,5659,8395
NPL,1998,907,294,24099,10446,1171,2010,21581,5685,8391
NPL,1999,957,307,24387,10603,1206,2051,21919,5703,8372
NPL,2000,1009,323,24824,10781,1249,2100,22371,5716,8349
NPL,2001,1062,336,25111,10939,1286,2148,22768,5689,8293
NPL,2002,1118,351,25488,11145,1329,2201,23251,5686,8278
NPL,2003,1178,368,26035,11435,1385,2272,23866,5706,8297
NPL,2004,1245,389,26873,11828,1461,2360,24677,5769,8371
NPL,2005,1313,410,27800,12327,1547,2466,25547,5879,8517
NPL,2006,1383,433,28935,12822,1642,2573,26563,5995,8664
NPL,2007,1456,458,30178,13333,1743,2693,27604,6119,8816
NPL,2008,1532,483,31364,13872,1854,2839,28596,6235,8961
NPL,2009,1613,510,32632,14455,1974,3003,29614,6370,9132
NPL,2010,1695,538,33914,15059,2107,3200,30649,6510,9310
NPL,2011,1784,575,35537,15766,2267,3426,31987,6700,9559
NPL,2012,1871,613,37001,16514,2438,3672,33304,6887,9814
NPL,2013,1952,651,38551,17293,2610,3927,34563,7075,10081
NPL,2014,2032,687,39680,18028,2775,4191,35643,7230,10303
NPL,2015,2114,726,41124,18805,2940,4420,36850,7404,10543
NPL,2016,2195,761,42321,19491,3088,4615,37871,7540,10737
NPL,2017,2275,797,43710,20175,3206,4774,38874,7745,11035
NPL,2018,2362,837,45147,20905,3343,4946,39878,7841,11171
NPL,2019,2448,875,46501,21609,3474,5108,40800,7945,11323
NLD,1990,4601,1169,51094,36424,3657,1677,6934,1454,4863
NLD,1991,4714,1170,50589,37243,3642,1700,7077,1488,4942
NLD,1992,4849,1168,50477,37878,3603,1735,7235,1532,5071
NLD,1993,5000,1180,51428,38790,3635,1828,7619,1594,5257
NLD,1994,5111,1165,50560,38763,3566,1849,7644,1614,5308
NLD,1995,5256,1171,50609,38707,3532,1901,7913,1658,5422
NLD,1996,5350,1180,50464,39769,3506,1950,8122,1681,5519
NLD,1997,5445,1179,49713,40055,3518,1962,8216,1698,5558
NLD,1998,5564,1192,49443,40448,3575,1997,8452,1735,5659
NLD,1999,5690,1219,49598,40907,3716,2062,8645,1792,5827
NLD,2000,5828,1248,49240,40556,3870,2150,8771,1847,6014
NLD,2001,5910,1279,48550,40990,4075,2223,8803,1880,6150
NLD,2002,6000,1324,48299,41054,4163,2294,8962,1935,6345
NLD,2003,6128,1374,47963,39454,4194,2389,9194,2002,6530
NLD,2004,6068,1351,44799,41609,3949,2360,8802,1896,6264
NLD,2005,6140,1370,43015,42369,3794,2399,8778,1839,6136
NLD,2006,6238,1387,41332,43748,3602,2453,8697,1790,6035
NLD,2007,6350,1402,39661,44748,3397,2520,8636,1740,5911
NLD,2008,6510,1436,38765,46029,3267,2621,8668,1729,5879
NLD,2009,6660,1467,37942,47071,3135,2706,8700,1696,5799
NLD,2010,6831,1502,37570,48019,3042,2851,8790,1678,5778
NLD,2011,7036,1541,37358,48950,2954,2991,8944,1656,5760
NLD,2012,7254,1591,37670,50183,2929,3159,9232,1667,5812
NLD,2013,7441,1622,37725,50842,2894,3285,9373,1648,5786
NLD,2014,7630,1647,37672,51271,2859,3361,9387,1628,5747
NLD,2015,7861,1714,38669,52591,2931,3506,9805,1671,5886
NLD,2016,8098,1770,39559,53752,3025,3583,10040,1713,6027
NLD,2017,8311,1816,40577,54442,3136,3635,10283,1745,6177
NLD,2018,8506,1866,41547,55456,3245,3700,10517,1777,6322
NLD,2019,8715,1919,42569,56513,3357,3780,10766,1810,6478
NZL,1990,770,160,11253,6762,428,308,1542,192,750
NZL,1991,807,165,11179,6833,440,315,1557,196,754
NZL,1992,844,174,11324,6980,466,334,1616,199,764
NZL,1993,883,182,11434,7127,491,349,1667,204,770
NZL,1994,919,188,11271,7163,511,355,1698,205,767
NZL,1995,964,199,11483,7326,550,374,1784,214,778
NZL,1996,1001,207,11425,7408,580,386,1849,216,774
NZL,1997,1035,213,11272,7413,608,396,1862,217,762
NZL,1998,1067,218,11018,7408,632,394,1844,212,734
NZL,1999,1108,229,11196,7545,656,422,1919,221,748
NZL,2000,1145,236,11070,7559,643,475,1894,217,757
NZL,2001,1192,249,11223,7613,651,508,1954,222,776
NZL,2002,1244,261,11334,7469,661,538,1977,231,804
NZL,2003,1266,264,11019,7784,651,557,1944,228,785
NZL,2004,1299,271,10854,7945,639,579,1928,230,795
NZL,2005,1335,274,10566,8000,627,596,1885,231,790
NZL,2006,1382,283,10462,8148,621,622,1889,236,810
NZL,2007,1434,293,10425,8377,618,652,1915,243,835
NZL,2008,1482,303,10388,8544,612,673,1943,249,859
NZL,2009,1526,308,10259,8643,592,685,1929,253,879
NZL,2010,1579,314,10225,8727,570,691,1933,254,891
NZL,2011,1641,327,10420,8951,567,717,1982,263,927
NZL,2012,1694,337,10438,9117,558,734,2009,268,944
NZL,2013,1737,342,10316,9228,551,748,2018,269,954
NZL,2014,1794,354,10558,9464,558,782,2085,276,983
NZL,2015,1846,359,10673,9592,557,803,2120,277,996
NZL,2016,1902,362,10833,9667,580,816,2147,279,1003
NZL,2017,1959,369,11041,9816,599,834,2194,280,1017
NZL,2018,2019,392,11653,10322,645,887,2329,293,1066
NZL,2019,2066,403,11948,10584,670,915,2396,297,1088
NIC,1990,244,51,2780,1474,431,610,430,496,849
NIC,1991,264,59,3185,1625,505,688,477,549,929
NIC,1992,281,61,3261,1656,527,704,485,558,938
NIC,1993,299,66,3433,1741,572,747,505,582,970
NIC,1994,318,71,3582,1795,608,787,525,608,1002
NIC,1995,348,94,4659,2097,798,944,653,685,1139
NIC,1996,358,100,4869,2208,863,1018,679,717,1181
NIC,1997,362,99,4702,2182,848,1021,659,709,1159
NIC,1998,367,100,4639,2208,843,1048,661,714,1152
NIC,1999,374,104,4750,2281,857,1126,681,738,1186
NIC,2000,383,106,4791,2341,856,1191,688,746,1201
NIC,2001,397,113,5028,2474,894,1318,725,783,1256
NIC,2002,411,121,5306,2611,954,1471,782,835,1322
NIC,2003,423,129,5490,2724,1002,1621,836,885,1384
NIC,2004,435,135,5660,2841,1060,1724,890,924,1435
NIC,2005,447,145,5938,3003,1148,1885,964,982,1508
NIC,2006,453,143,5670,2938,1119,1885,955,968,1474
NIC,2007,472,154,6044,3130,1233,2088,1024,1029,1551
NIC,2008,487,161,6242,3267,1317,2273,1072,1093,1624
NIC,2009,500,165,6325,3354,1366,2404,1098,1139,1673
NIC,2010,514,169,6375,3397,1395,2490,1121,1170,1705
NIC,2011,529,173,6578,3535,1462,2673,1145,1251,1794
NIC,2012,545,177,6755,3636,1504,2818,1171,1325,1877
NIC,2013,564,181,6951,3727,1553,2947,1196,1387,1945
NIC,2014,586,184,7135,3841,1623,3082,1208,1450,2014
NIC,2015,606,190,7260,3866,1642,3100,1236,1465,2033
NIC,2016,630,197,7553,4039,1737,3293,1272,1549,2132
NIC,2017,653,203,7714,4142,1777,3343,1304,1581,2178
NIC,2018,680,212,8010,4301,1848,3421,1334,1607,2215
NIC,2019,706,218,8202,4429,1904,3475,1343,1623,2237
NER,1990,247,75,7480,2505,651,1070,1973,1650,3052
NER,1991,257,76,7534,2543,667,1081,1966,1673,3102
NER,1992,268,78,7728,2620,697,1110,1992,1721,3199
NER,1993,280,81,7932,2701,731,1137,2015,1775,3303
NER,1994,293,83,8025,2752,758,1148,2005,1806,3366
NER,1995,305,86,8231,2834,797,1170,2021,1857,3466
NER,1996,317,87,8238,2851,818,1163,1985,1870,3494
NER,1997,331,90,8481,2946,863,1190,2006,1940,3625
NER,1998,346,95,8725,3045,910,1213,2026,2009,3754
NER,1999,362,98,8983,3151,955,1238,2053,2068,3876
NER,2000,379,104,9308,3285,1002,1278,2105,2130,3984
NER,2001,392,109,9605,3436,1048,1321,2167,2212,4100
NER,2002,413,114,9871,3586,1098,1355,2223,2288,4195
NER,2003,433,121,10201,3761,1156,1401,2295,2388,4329
NER,2004,451,124,10267,3847,1181,1401,2304,2426,4346
NER,2005,470,129,10633,4052,1233,1462,2407,2533,4533
NER,2006,491,134,10813,4165,1268,1483,2444,2533,4579
NER,2007,505,138,11037,4290,1309,1504,2491,2538,4629
NER,2008,536,144,11158,4365,1336,1500,2505,2505,4611
NER,2009,558,150,11444,4502,1381,1530,2568,2526,4685
NER,2010,582,156,11791,4651,1438,1559,2631,2555,4754
NER,2011,603,162,12282,4846,1494,1613,2719,2568,4893
NER,2012,627,172,12727,5072,1561,1674,2820,2615,5051
NER,2013,661,182,13217,5361,1635,1756,2953,2707,5294
NER,2014,682,187,13734,5643,1709,1837,3069,2820,5540
NER,2015,713,198,14796,5928,1797,1919,3202,2911,5744
NER,2016,738,206,15468,6239,1882,2008,3330,3048,6016
NER,2017,778,218,16215,6550,1974,2094,3462,3183,6275
NER,2018,823,230,16812,6794,2055,2157,3557,3268,6407
NER,2019,854,238,17201,6976,2108,2201,3619,3325,6499
NGA,1990,4984,1431,118057,34236,12194,11660,17749,25713,43375
NGA,1991,5107,1460,120203,35172,12561,11928,17994,26125,44145
NGA,1992,5255,1496,123006,36234,13022,12257,18313,26664,45145
NGA,1993,5395,1528,125642,37283,13453,12536,18594,27081,46006
NGA,1994,5540,1557,127914,38162,13851,12756,18837,27378,46688
NGA,1995,5654,1578,129482,38843,14172,12887,19031,27473,47083
NGA,1996,5754,1592,132523,39405,14434,13000,19112,27460,47296
NGA,1997,5894,1614,135221,40298,14804,13176,19311,27746,47939
NGA,1998,6041,1637,138002,41305,15193,13336,19542,28018,48666
NGA,1999,6186,1661,140664,42312,15568,13492,19824,28428,49645
NGA,2000,6395,1719,142398,43405,15961,13777,20129,28957,50641
NGA,2001,6595,1782,141888,44569,16317,14129,20422,29733,51745
NGA,2002,6962,1890,142175,46497,16937,14684,20931,30913,53662
NGA,2003,7262,1964,140179,48197,17415,15123,21239,31846,55084
NGA,2004,7635,2064,138269,50181,17873,15493,21580,32887,56738
NGA,2005,7992,2163,136056,51932,18145,15586,21792,33850,58188
NGA,2006,8385,2279,135125,53931,18539,15873,22119,34803,59910
NGA,2007,8602,2342,133656,55609,18828,16026,22170,35595,61219
NGA,2008,8938,2447,133744,57021,19065,16136,22244,35955,61813
NGA,2009,9213,2533,135318,59145,19485,16430,22529,36699,62992
NGA,2010,9527,2623,137026,61627,19988,16694,22820,37704,64449
NGA,2011,9874,2719,139912,64551,20621,17019,23125,38456,65727
NGA,2012,10209,2828,143645,67786,21336,17483,23577,39274,67301
NGA,2013,10472,2917,146744,70387,21835,17827,23880,39606,68184
NGA,2014,10623,2945,148499,72209,22171,18290,23860,39342,68129
NGA,2015,10918,3025,153963,73971,22565,18731,23953,38674,67489
NGA,2016,11041,3053,155266,75842,22964,19144,24038,38874,68094
NGA,2017,11394,3130,157966,77596,23373,19428,24189,39654,69254
NGA,2018,11753,3234,160449,79466,23877,19710,24304,39914,69518
NGA,2019,12113,3334,163496,81558,24473,20045,24506,40381,70077
NIU,1990,1,0,10,3,2,1,2,1,1
NIU,1991,1,0,10,3,2,1,2,1,1
NIU,1992,1,0,10,3,2,1,2,1,1
NIU,1993,1,0,10,3,2,1,2,1,1
NIU,1994,1,0,10,3,2,1,2,1,1
NIU,1995,1,0,10,3,2,1,2,1,1
NIU,1996,1,0,10,3,2,1,2,1,1
NIU,1997,1,0,10,3,2,1,2,1,1
NIU,1998,1,0,9,3,2,1,2,1,1
NIU,1999,1,0,9,3,2,1,2,0,1
NIU,2000,1,0,9,3,3,1,2,0,1
NIU,2001,1,0,9,3,3,1,2,0,1
NIU,2002,0,0,9,3,3,1,2,0,1
NIU,2003,0,0,9,3,3,1,2,0,1
NIU,2004,0,0,9,3,3,1,2,0,1
NIU,2005,0,0,8,3,3,1,1,0,1
NIU,2006,0,0,8,3,3,1,1,0,1
NIU,2007,0,0,8,3,3,1,1,0,1
NIU,2008,0,0,8,3,3,1,1,0,1
NIU,2009,0,0,8,3,3,1,1,0,1
NIU,2010,0,0,8,3,3,1,1,0,1
NIU,2011,0,0,8,3,3,1,1,0,1
NIU,2012,0,0,8,3,3,1,1,0,1
NIU,2013,0,0,8,3,3,1,1,0,1
NIU,2014,0,0,8,3,3,1,1,0,1
NIU,2015,0,0,8,3,3,1,1,0,1
NIU,2016,0,0,8,3,3,1,1,0,1
NIU,2017,0,0,8,3,3,1,1,0,1
NIU,2018,0,0,8,3,3,1,1,0,1
NIU,2019,0,0,8,3,3,1,1,0,1
WB,1990,79546,14445,954324,593191,51490,35753,115428,40540,85617
WB,1991,84925,14825,952610,599911,53606,36696,119252,40613,86126
WB,1992,89712,15269,950189,607127,55860,37882,123042,40839,86858
WB,1993,94564,16052,971666,623315,59701,39911,129875,42058,89392
WB,1994,98450,16637,976814,631803,62694,41489,134393,42689,90821
WB,1995,102034,17336,986663,642000,65856,43379,139393,43472,92436
WB,1996,103962,17944,984957,643604,68375,45188,143270,43733,93261
WB,1997,104039,18617,982373,644946,70735,47172,147547,44167,94428
WB,1998,103800,19521,987199,651234,73652,49896,153518,45001,96243
WB,1999,103792,20611,997791,660564,77130,53531,161087,46072,98642
WB,2000,105028,21586,994343,666260,79477,57156,165689,47399,100921
WB,2001,107512,22530,988592,670468,81660,60467,169513,48956,103405
WB,2002,110479,23477,983972,676110,83501,63441,173147,50532,105783
WB,2003,113630,24225,969538,679660,84219,66004,175749,51756,107462
WB,2004,116482,24659,940978,677646,83232,68082,176108,51998,107583
WB,2005,120175,25578,936535,685608,83792,71853,180937,53654,110200
WB,2006,122941,26136,920851,691470,82317,74858,183027,54722,111690
WB,2007,125604,26698,906073,699040,80729,77918,185975,55777,113120
WB,2008,128455,27451,902579,711868,79882,81367,191260,57385,115426
WB,2009,130695,27902,891858,720101,78204,84175,193498,58858,117075
WB,2010,133963,28530,888406,724577,76633,87917,196551,59914,118518
WB,2011,137240,29412,898547,737034,74954,92210,201974,62111,121653
WB,2012,140152,30155,905427,747616,73948,95356,206473,64018,124200
WB,2013,143107,30987,916366,759264,73261,99017,211774,65987,127095
WB,2014,145553,31751,929005,771992,73604,102653,216301,67993,130127
WB,2015,148840,32705,948593,784693,74947,106539,222235,69886,133431
WB,2016,151840,33443,966019,800351,76904,109349,226532,71500,136235
WB,2017,154685,33797,974957,812480,78856,108650,228212,71141,136492
WB,2018,158285,35275,1009549,841088,82183,111649,236395,72174,139610
WB,2019,161002,36342,1040308,867146,85163,114475,243391,72736,142234
PRK,1990,1913,549,45575,23751,2126,2377,19507,3622,6399
PRK,1991,1979,570,47352,24504,2211,2442,20182,3687,6506
PRK,1992,2044,591,49264,25237,2299,2514,20893,3749,6613
PRK,1993,2110,614,51367,25984,2395,2594,21661,3812,6729
PRK,1994,2177,637,53592,26725,2490,2674,22458,3891,6871
PRK,1995,2172,648,55084,27277,2564,2734,22833,3955,6971
PRK,1996,2119,651,56311,27795,2619,2789,22965,4023,7071
PRK,1997,2099,661,58086,28377,2683,2863,23319,4085,7188
PRK,1998,2089,670,59858,28862,2739,2934,23622,4128,7285
PRK,1999,2096,683,61774,29398,2801,3004,23936,4171,7379
PRK,2000,2119,695,63750,29817,2852,3065,24010,4193,7434
PRK,2001,2155,707,65807,30221,2907,3123,23962,4197,7460
PRK,2002,2193,722,67786,30632,2963,3186,23972,4187,7481
PRK,2003,2275,749,70293,31127,3037,3269,24300,4200,7560
PRK,2004,2405,788,73386,31834,3136,3367,24960,4241,7681
PRK,2005,2543,829,76257,32571,3232,3454,25604,4303,7807
PRK,2006,2694,875,79074,33442,3340,3540,26377,4396,7954
PRK,2007,2847,922,81731,34303,3445,3628,27138,4492,8105
PRK,2008,3001,966,84171,35162,3542,3719,27810,4595,8275
PRK,2009,3155,1006,86357,35859,3625,3801,28388,4691,8422
PRK,2010,3311,1043,88259,36448,3694,3872,28859,4762,8526
PRK,2011,3479,1079,90209,36995,3754,3934,29293,4832,8638
PRK,2012,3658,1113,91794,37488,3805,3992,29668,4893,8736
PRK,2013,3834,1140,93298,37864,3839,4040,29901,4930,8797
PRK,2014,4029,1166,94634,38252,3874,4087,30126,4967,8864
PRK,2015,4228,1188,96119,38575,3898,4125,30299,4983,8891
PRK,2016,4472,1217,97513,39119,3944,4179,30657,5034,8979
PRK,2017,4719,1244,99253,39691,3978,4223,31028,5106,9103
PRK,2018,4964,1271,100914,40278,4022,4269,31372,5134,9144
PRK,2019,5208,1296,102586,40841,4066,4318,31704,5171,9205
MKD,1990,252,86,9280,2878,376,195,659,198,420
MKD,1991,253,86,9331,2919,383,196,662,200,422
MKD,1992,255,90,9939,3100,414,212,689,212,443
MKD,1993,255,91,10206,3206,437,221,683,219,450
MKD,1994,254,92,10330,3279,458,228,664,223,453
MKD,1995,255,94,10606,3388,484,237,654,230,461
MKD,1996,255,96,10855,3510,521,245,638,235,466
MKD,1997,254,99,11096,3632,557,251,619,241,475
MKD,1998,255,102,11368,3788,592,259,602,249,489
MKD,1999,256,104,11421,3856,618,263,590,251,492
MKD,2000,259,107,11578,3914,653,268,588,251,494
MKD,2001,262,112,11885,4040,694,277,597,259,508
MKD,2002,264,118,12262,4205,743,287,620,267,523
MKD,2003,266,121,12275,4277,783,294,629,266,521
MKD,2004,270,124,12133,4304,814,296,631,265,517
MKD,2005,277,129,12335,4428,856,303,634,269,521
MKD,2006,285,135,12632,4603,901,314,631,279,533
MKD,2007,296,141,12939,4744,947,325,631,287,542
MKD,2008,305,143,12680,4730,948,320,610,286,537
MKD,2009,315,147,12739,4831,962,323,606,293,543
MKD,2010,327,151,12749,4881,978,325,604,294,543
MKD,2011,337,153,12681,4863,978,323,598,291,538
MKD,2012,350,159,12914,4961,1012,332,610,296,548
MKD,2013,361,160,12751,4960,998,330,605,296,550
MKD,2014,374,165,13092,5076,1017,339,620,302,562
MKD,2015,388,172,13478,5194,1046,349,636,306,573
MKD,2016,400,175,13605,5271,1049,353,644,311,583
MKD,2017,413,177,13769,5326,1053,357,649,313,588
MKD,2018,426,178,13887,5366,1056,359,649,314,589
MKD,2019,437,180,14023,5431,1064,363,652,317,593
NOR,1990,334,99,6902,3689,90,131,817,106,421
NOR,1991,346,100,6743,3680,88,128,817,106,423
NOR,1992,356,100,6589,3668,85,122,826,107,425
NOR,1993,371,104,6706,3760,89,127,856,115,449
NOR,1994,382,104,6532,3699,89,126,845,120,455
NOR,1995,398,108,6564,3678,93,127,874,129,476
NOR,1996,411,110,6349,3652,95,126,880,133,485
NOR,1997,425,112,6258,3657,102,127,891,140,498
NOR,1998,441,116,6193,3680,107,130,903,153,524
NOR,1999,456,122,6179,3731,120,135,939,167,555
NOR,2000,471,124,5920,3706,127,140,936,175,573
NOR,2001,484,125,5645,3688,138,143,935,183,581
NOR,2002,499,130,5584,3786,151,153,964,200,612
NOR,2003,511,134,5378,3833,156,157,984,205,626
NOR,2004,526,137,5207,3909,163,163,997,217,651
NOR,2005,546,140,5011,3940,166,165,1005,220,658
NOR,2006,571,145,4929,4052,169,171,1029,231,687
NOR,2007,594,151,4852,4160,171,178,1062,240,711
NOR,2008,614,155,4735,4250,169,181,1090,242,719
NOR,2009,634,157,4591,4311,166,182,1105,242,722
NOR,2010,658,159,4537,4439,163,189,1132,244,738
NOR,2011,682,161,4446,4440,159,197,1164,238,738
NOR,2012,702,167,4507,4580,162,210,1221,242,763
NOR,2013,712,170,4468,4667,161,214,1265,247,777
NOR,2014,721,171,4362,4722,159,214,1268,249,784
NOR,2015,738,177,4416,4848,162,217,1315,261,814
NOR,2016,757,181,4456,4948,165,224,1327,267,835
NOR,2017,778,186,4631,5008,169,227,1351,266,839
NOR,2018,798,197,4873,5204,177,236,1408,271,864
NOR,2019,815,203,5024,5308,182,241,1436,272,876
MNP,1990,1,1,48,31,8,7,10,10,13
MNP,1991,1,1,50,33,8,8,11,11,14
MNP,1992,1,1,51,33,8,8,11,10,14
